kohl_product_id,amazon_product_ID,week_nmb,TCIN,Extraction_Date,kohl_product_name,kohl_Regular_price,kohl_Shipping,kohl_disc_perc,kohl_markdown_price,kohl_final_price,kohl_Product_Description,kohl_availability,kohl_additional_info,kohl_price_promo,amazon_product_name,amazon_Regular_price,amazon_Shipping,amazon_disc_perc,amazon_markdown_price,amazon_final_price,amazon_Product_Description,amazon_availability,amazon_additional_info,amazon_price_promo,Target_product_ID,Target_product_name,Target_Regular_price,Target_Shipping,Target_disc_perc,Target_markdown_price,Target_final_price,Target_Product_Description,Target_availability,Target_additional_info,Target_price_promo,kohl_availability_flag,amazon_availability_flag,Target_availability_flag,kohl_pdt_desc_length,Amz_pdt_desc_length,Target_pdt_desc_length,Price_diff_amazon_final_pr,Price_diff_target_final_pr,Price_diff_amazon_reg_pr,Price_diff_target_reg_pr,Price_rat_amazon_final_pr,Price_rat_target_final_pr,Price_rat_amazon_reg_pr,Price_rat_target_reg_pr,Availability,firstDate,lastDate,Recency_week,Recency_month,TCIN_var,max_tcin_price,min_tcin_price,gross_sales,net_Sales,Amz_rating1,Amz_rating2,Amz_rating3,Amz_rating4,Amz_rating5,Amz_Review_count,Amz_Avg_rating,Amz_Avg_helpful_votes,Amz_cal_avg_score,amz_rating_4_5,amz_rating_4_5_cnt,amz_rating_1_2,amz_rating_1_2_cnt,rating1_cnt,rating5_cnt,Avg_sentiment_score,Total_sentiment_score,Amz_Avg_Positive_sent_score,Amz_Total_Positive_sent_score,Amz_Avg_negative_sent_score,Amz_Total_negative_sent_score,reviews_1_M,reviews_2_M,reviews_3_M,reviews_6_M,Avg_wt_score,Tot_wt_score,pos_avg_wt_score,Pos_tot_wt_score,Neg_avg_wt_score,Neg_tot_wt_score,Amz_No_of_images,Amz_Not_User_Gen_images,Amz_User_Generated_images,kohls_Number_of_images
1305857,B005ES6S22,40,13726144,02-09-2013,"Rockland Luggage, 2-pc. Luggage Set",79.99,0,0.250031254,59.99,59.99,This Rockland set will have you going places.,Yes,n/a,n/a,Rockland 2 Piece Luggage Set,38.98,0,0,38.98,38.98,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $41.01 (51%),13726144,"Rockland 19"" Rolling Carry On with Tote - Pink Dot",40,0,0,0,40,The Rockland rolling carry-on luggage with tote is total stress-reducer for travel. The soft shell of the rolling luggage is made of polyester for enhanced durability and the interior is also fully lined in polyester. Rubberized corners minimize on-the-go damage. Multiple pockets and expandable space keep your perfectly organized stuff in place. Adjustable telescopic handles and skate wheels make rolling easy. This 2-piece luggage set has self-repairing zippers. The pink exterior with white polka dots will make your luggage easier to find on the luggage carousel.,Yes,n/a,n/a,1,1,1,45,3,569,21.01,19.99,41.01,39.99,1.538994356,1.49975,2.052077989,1.99975,1,22-04-2013,02-09-2013,39,9,2,59.99,59.99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,32,0,4
1305860,B005ES6S04,40,14337776,02-09-2013,"Rockland Luggage, 2-pc. Luggage Set",79.99,0,0.250031254,59.99,59.99,This Rockland set will have you going places. In black/white.,Yes,n/a,n/a,Rockland 2 Piece Luggage Set,39.74,0,0,39.74,39.74,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $40.25 (50%),14337776,"Rockland 19"" Rolling Carry On With Tote - Kensington",40,0,0,0,40,"Make a statement when you travel! The Rockland Kensington 19 Rolling Carry-On with Tote will stand out and hold up. The set features an expandable upright and matching tote made from heavy-duty EVA-molded high-count fabric. The upright has a retractable handle, EZ-Roll in-line skate wheels, back zippered pockets, inside pockets and a lock and keys. The tote includes a detachable and adjustable non-slip shoulder strip and a spacious main compartment. Both pieces are fully lined and have durable hardware.",Yes,n/a,n/a,1,1,1,61,3,508,20.25,19.99,40.25,39.99,1.509562154,1.49975,2.012833417,1.99975,1,07-01-2013,02-09-2013,54,12,1,59.99,59.99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,32,0,1
1305863,B005ES6RZU,40,13726147,02-09-2013,"Rockland Luggage, 2-pc. Luggage Set",79.99,0,0.250031254,59.99,59.99,This Rockland set will have you going places.,Yes,n/a,n/a,Rockland 2 Piece Luggage Set,39.74,0,0,39.74,39.74,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $40.25 (50%),13726147,"Rockland 19"" Rolling Carry On with Tote - New Black Dot",40,0,0,0,40,"Travel in style with this Rockland luggage. Black and white polka dots accent this set, which includes a rolling suitcase and matching bag. Rubberized corners and a self-repairing zipper help avoid damage, so you can travel confident in your luggage's durability.",Yes,n/a,n/a,1,1,1,45,3,263,20.25,19.99,40.25,39.99,1.509562154,1.49975,2.012833417,1.99975,1,22-04-2013,02-09-2013,39,9,2,59.99,59.99,0,0,20,9,33,58,149,269,4.141263941,1.43866171,0,207,0.769516729,29,0.107806691,0.074349442,0.553903346,2.111524164,568,2.486988848,669,-0.375464684,-101,27,42,57,105,0,0,0,0,0,0,32,32,0,4
1305864,B005ES6S0Y,40,13726140,02-09-2013,"Rockland Luggage, 2-pc. Luggage Set",79.99,0,0.250031254,59.99,59.99,This Rockland set will have you going places. In black/multi.,Yes,n/a,n/a,Rockland 2 Piece Luggage Set,39.74,0,0,39.74,39.74,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $40.25 (50%),13726140,"Rockland 19"" Rolling Carry On with Tote - Peace",40,0,0,0,40,This 2-pc. luggage set from Rockland is an easy and safe way to carry your items while you travel. Self-repairing zippers make it easy to open and close these pieces. Simply pack the expandable bags and get ready to go.,Yes,n/a,n/a,1,1,1,61,3,219,20.25,19.99,40.25,39.99,1.509562154,1.49975,2.012833417,1.99975,1,22-04-2013,02-09-2013,39,9,1,59.99,59.99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,32,0,1
1305865,B005ES6S2C,40,14337828,02-09-2013,"Rockland Luggage, 2-pc. Luggage Set",79.99,0,0.250031254,59.99,59.99,This Rockland set will have you going places. In pink.,Yes,n/a,n/a,Rockland 2 Piece Luggage Set,38.98,0,0,38.98,38.98,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $41.01 (51%),14337828,"Rockland 19"" Rolling Carry On with Tote - Pucci",39.99,0,0,0,39.99,"Make a statement when you travel! The Rockland Pucci 19 Rolling Carry-On with Tote will stand out and hold up. The set features an expandable upright and matching tote made from heavy-duty EVA-molded high-count fabric. The upright has a retractable handle, EZ-Roll in-line skate wheels, back zippered pockets, inside pockets and a lock and keys. The tote includes a detachable and adjustable non-slip shoulder strip and a spacious main compartment. Both pieces are fully lined and have durable hardware.",Yes,n/a,n/a,1,1,1,54,3,503,21.01,20,41.01,40,1.538994356,1.500125031,2.052077989,2.000250063,1,07-01-2013,02-09-2013,54,12,2,59.99,59.99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,32,0,2
1309394,B005ES6S1S,40,13726134,02-09-2013,"Rockland Luggage, 2-pc. Luggage Set",79.99,0,0.250031254,59.99,59.99,This Rockland set will have you going places.,Yes,n/a,n/a,Rockland 2 Piece Luggage Set,38.98,0,0,38.98,38.98,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $41.01 (51%),13726134,"Rockland 19"" Rolling Carry On with Tote - Lime Zebra",40,0,0,0,40,"You'll never lose your luggage again when you use this easy-to-spot zebra-patterned luggage set from Rockland. The suitcase features a pull-out handle, so it can be rolled easily, and the carry-on bag features multiple pockets for your important items.",No,n/a,n/a,1,1,0,45,3,252,21.01,19.99,41.01,39.99,1.538994356,1.49975,2.052077989,1.99975,1,22-04-2013,02-09-2013,39,9,2,59.99,59.99,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,32,0,2
1309395,B006LQ5NRC,40,14337774,02-09-2013,"Rockland Luggage, 2-pc. Luggage Set",79.99,0,0.250031254,59.99,59.99,This Rockland set will have you going places.,Yes,n/a,n/a,Rockland 2 Piece Luggage Set,39.99,0,0,39.99,39.99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $40.00 (50%),14337774,"Rockland 19"" Rolling Carry On With Tote - Giraffe",40,0,0,0,40,"Make a statement when you travel! The Rockland Giraffe 19 Rolling Carry-On with Tote will stand out and hold up. The set features an expandable upright and matching tote made from heavy-duty EVA-molded high-count fabric. The upright has a retractable handle, EZ-Roll in-line skate wheels, back zippered pockets, inside pockets and a lock and keys. The tote includes a detachable and adjustable non-slip shoulder strip and a spacious main compartment. Both pieces are fully lined and have durable hardware.",No,n/a,n/a,1,1,0,45,3,505,20,19.99,40,39.99,1.500125031,1.49975,2.000250063,1.99975,1,07-01-2013,02-09-2013,54,12,2,59.99,59.99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,32,0,2
1309398,B0067QWGJ4,40,14337772,02-09-2013,"Rockland Luggage, 2-pc. Luggage Set",79.99,0,0.250031254,59.99,59.99,This Rockland set will have you going places.,Yes,n/a,n/a,Rockland 2 Piece Luggage Set,39.75,0,0,39.75,39.75,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $40.24 (50%),14337772,"Rockland 19"" Rolling Carry On With Tote - Purple Pearl",40,0,0,0,40,"Make a statement when you travel! The Rockland Purple Pearl 19 Rolling Carry-On with Tote will stand out and hold up. The set features an expandable upright and matching tote made from heavy-duty EVA-molded high-count fabric. The upright has a retractable handle, EZ-Roll in-line skate wheels, back zippered pockets, inside pockets and a lock and keys. The tote includes a detachable and adjustable non-slip shoulder strip and a spacious main compartment. Both pieces are fully lined and have durable hardware.",Yes,n/a,n/a,1,1,1,45,3,510,20.24,19.99,40.24,39.99,1.50918239,1.49975,2.012327044,1.99975,1,07-01-2013,02-09-2013,54,12,1,59.99,59.99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,32,0,1
1309403,B007VQVX16,40,14337777,02-09-2013,"Rockland Luggage, 2-pc. Luggage Set",79.99,0,0.250031254,59.99,59.99,This Rockland set will have you going places.,Yes,n/a,n/a,Rockland 2 Piece Luggage Set,39.75,0,0,39.75,39.75,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $40.24 (50%),14337777,"Rockland 19"" Rolling Carry On With Tote - Pink Leopard",40,0,0,0,40,"Make a statement when you travel! The Rockland Pink Leopard 19 Rolling Carry-On with Tote will stand out and hold up. The set features an expandable upright and matching tote made from heavy-duty EVA-molded high-count fabric. The upright has a retractable handle, EZ-Roll in-line skate wheels, back zippered pockets, inside pockets and a lock and keys. The tote includes a detachable and adjustable non-slip shoulder strip and a spacious main compartment. Both pieces are fully lined and have durable hardware.",Yes,n/a,n/a,1,1,1,45,3,510,20.24,19.99,40.24,39.99,1.50918239,1.49975,2.012327044,1.99975,1,07-01-2013,02-09-2013,54,12,2,59.99,59.99,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,32,0,2
1309407,B007T37OK0,40,14337830,02-09-2013,"Rockland Luggage, 2-pc. Luggage Set",79.99,0,0.250031254,59.99,59.99,This Rockland set will have you going places.,Yes,n/a,n/a,Rockland 2 Piece Luggage Set,39.75,0,0,39.75,39.75,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $40.24 (50%),14337830,"Rockland 19"" Rolling Carry On With Tote - Pink Cross",40,0,0,0,40,"Make a statement when you travel! The Rockland Pink Cross 19 Rolling Carry-On with Tote will stand out and hold up. The set features an expandable upright and matching tote made from heavy-duty EVA-molded high-count fabric. The upright has a retractable handle, EZ-Roll in-line skate wheels, back zippered pockets, inside pockets and a lock and keys. The tote includes a detachable and adjustable non-slip shoulder strip and a spacious main compartment. Both pieces are fully lined and have durable hardware.",Yes,n/a,n/a,1,1,1,45,3,508,20.24,19.99,40.24,39.99,1.50918239,1.49975,2.012327044,1.99975,1,07-01-2013,02-09-2013,54,12,2,59.99,59.99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,32,0,NA
1309422,B008YSRCUG,40,14337778,02-09-2013,"Rockland Luggage, 2-pc. Luggage Set",79.99,0,0.250031254,59.99,59.99,This Rockland set will have you going places.,Yes,n/a,n/a,Rockland 2 Piece Luggage Set,39.99,0,0,39.99,39.99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $40.00 (50%),14337778,"Rockland 19"" Rolling Carry On With Tote - Vegas",40,0,0,0,40,"Make a statement when you travel! The Rockland Vegas 19 Rolling Carry-On with Tote will stand out and hold up. The set features an expandable upright and matching tote made from heavy-duty EVA-molded high-count fabric. The upright has a retractable handle, EZ-Roll in-line skate wheels, back zippered pockets, inside pockets and a lock and keys. The tote includes a detachable and adjustable non-slip shoulder strip and a spacious main compartment. Both pieces are fully lined and have durable hardware.",No,n/a,n/a,1,1,0,45,3,503,20,19.99,40,39.99,1.500125031,1.49975,2.000250063,1.99975,1,07-01-2013,02-09-2013,54,12,2,59.99,59.99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,32,0,2
1309423,B002B4IQBS,40,11261192,02-09-2013,"Rockland Luggage, 4-pc. Luggage Set",239.99,0,0.300012501,167.99,167.99,Rockland luggage eliminates pre-vacation stress.,Yes,n/a,n/a,Rockland Luggage Four-Piece Luggage Set,91.76,0,0,91.76,91.76,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $148.23 (62%),11261192,Rockland 4-pc. Luggage Set,100,0,0,0,100,n/a,Yes,n/a,n/a,1,1,1,48,3,3,76.23,67.99,148.23,139.99,1.830754141,1.6799,2.615409765,2.3999,1,22-04-2013,02-09-2013,39,9,2,167.99,167.99,0,0,16,9,18,50,106,199,4.110552764,1.668341709,0,156,0.783919598,25,0.125628141,0.08040201,0.532663317,2.623115578,522,2.904522613,578,-0.281407035,-56,12,22,32,78,0,0,0,0,0,0,32,18,14,2
1309427,B002TI7752,40,14508433,02-09-2013,"Rockland Luggage, 4-pc. Luggage Set",239.99,0,0.300012501,167.99,167.99,Rockland luggage eliminates pre-vacation stress.,Yes,n/a,n/a,Rockland Luggage Four-Piece Luggage Set,95.53,0,0,95.53,95.53,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $144.46 (60%),14508433,Rockland Fashion 4-pc. Expandable Luggage Set - Brown Zebra,99.99,0,0,0,99.99,"Be prepared for every travel need with this four-piece expandable luggage set from Rockland. Perfect for the traveler on the go, this set includes a 28-inch upright, a 24-inch upright, a 19-inch carry-on upright and a flight tote bag. Manufactured with a heavy-duty, EVA-molded fabric, each piece features an expandable design and zippered pockets. The uprights have EZ-roll in-line skate wheels and inside retractable handles for easy transport. With its brown and tan zebra print, this set will look great no matter where your travels take you.",Yes,n/a,n/a,1,1,1,48,3,546,72.46,68,144.46,140,1.758505182,1.680068007,2.512195122,2.400140014,1,22-04-2013,02-09-2013,39,9,5,167.99,167.99,0,0,16,9,18,50,106,199,4.110552764,1.668341709,0,156,0.783919598,25,0.125628141,0.08040201,0.532663317,2.623115578,522,2.904522613,578,-0.281407035,-56,12,22,32,78,0,0,0,0,0,0,32,18,14,6
1309436,NA,40,14505460,02-09-2013,"Rockland Luggage, 4-pc. Luggage Set",239.99,0,0.300012501,167.99,167.99,Rockland luggage eliminates pre-vacation stress.,Yes,n/a,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14505460,Rockland Escape 4-pc. Expandable Luggage Set - Pink,99,0,0,0,99,"This Rockland Escape 4-pc. Expandable Luggage Set in Pink is perfect for the organized, fashion-forward traveler. Three different sized rolling suitcases (19, 24 and 28-inch) and 1 carry-on tote bag are sure to meet the demands of any trip. Beneath the beautiful Rockland luggage exterior lies industrial-strength hardware ready to endure the abuse of careless baggage handlers or bumpy roads. Plus, the bags have all kinds of special features, like ergonomic handles, in-line skate wheels for smooth sailing and locks and keys for extra security. The expandable luggage set is great for adding souvenirs and an array of pockets are perfect for carrying important travel documents. With elegant and durable full-interior lining and spacious storage areas, you can travel in style without sacrificing an ounce of comfort or quality. Comes in pink with black trim, so you're sure to spot your suitcase in a busy airport or bus station.",No,n/a,n/a,1,0,0,48,2,933,NA,68.99,NA,140.99,NA,1.696868687,NA,2.424141414,1,03-06-2013,02-09-2013,33,7,1,167.99,167.99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1309438,B002MV26V6,40,12404369,02-09-2013,"Rockland Luggage, 4-pc. Luggage Set",239.99,0,0.300012501,167.99,167.99,Rockland luggage eliminates pre-vacation stress.,Yes,n/a,n/a,Rockland Luggage Four-Piece Luggage Set,99.99,0,0,99.99,99.99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $140.00 (58%),12404369,Rockland 4-pc. Luggage Set,100,0,0,0,100,n/a,Yes,n/a,n/a,1,1,1,48,3,3,68,67.99,140,139.99,1.680068007,1.6799,2.400140014,2.3999,1,22-04-2013,02-09-2013,39,9,1,167.99,167.99,0,0,16,9,18,50,106,199,4.110552764,1.668341709,0,156,0.783919598,25,0.125628141,0.08040201,0.532663317,2.623115578,522,2.904522613,578,-0.281407035,-56,12,22,32,78,0,0,0,0,0,0,32,18,14,NA
1309440,B00363V3K4,40,12193970,02-09-2013,"Rockland Luggage, 4-pc. Luggage Set",239.99,0,0.300012501,167.99,167.99,Rockland luggage eliminates pre-vacation stress. In brown/multi.,Yes,n/a,n/a,Rockland Luggage Four-Piece Luggage Set,99.99,0,0,99.99,99.99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $140.00 (58%),12193970,Rockland 4-pc. Luggage Set,100,0,0,0,100,n/a,Yes,n/a,n/a,1,1,1,64,3,3,68,67.99,140,139.99,1.680068007,1.6799,2.400140014,2.3999,1,22-04-2013,02-09-2013,39,9,1,167.99,167.99,0,0,16,9,18,50,106,199,4.110552764,1.668341709,0,156,0.783919598,25,0.125628141,0.08040201,0.532663317,2.623115578,522,2.904522613,578,-0.281407035,-56,12,22,32,78,0,0,0,0,0,0,32,18,14,1
1309441,B00363TU54,40,12193965,02-09-2013,"Rockland Luggage, 4-pc. Luggage Set",239.99,0,0.300012501,167.99,167.99,Rockland luggage eliminates pre-vacation stress. In black/multi.,Yes,n/a,n/a,Rockland Luggage Four-Piece Luggage Set,99.99,0,0,99.99,99.99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $140.00 (58%),12193965,Rockland 4-pc. Luggage Set,100,0,0,0,100,n/a,Yes,n/a,n/a,1,1,1,64,3,3,68,67.99,140,139.99,1.680068007,1.6799,2.400140014,2.3999,1,22-04-2013,02-09-2013,39,9,2,167.99,167.99,0,0,16,9,18,50,106,199,4.110552764,1.668341709,0,156,0.783919598,25,0.125628141,0.08040201,0.532663317,2.623115578,522,2.904522613,578,-0.281407035,-56,12,22,32,78,0,0,0,0,0,0,32,18,14,1
1309443,B002B4O6IA,40,14508276,02-09-2013,"Rockland Luggage, 4-pc. Luggage Set",239.99,0,0.300012501,167.99,167.99,Rockland luggage eliminates pre-vacation stress. In black/pink/white.,Yes,n/a,n/a,Rockland Luggage Four-Piece Luggage Set,99.99,0,0,99.99,99.99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $140.00 (58%),14508276,Rockland PINK 4 pc Expandable Luggage Set,100,0,0,0,100,"Be prepared for every travel need with this four-piece expandable luggage set from Rockland. Perfect for the traveler on the go, this set includes a 28-inch upright, a 24-inch upright, a 19-inch carry-on upright and a flight tote bag. Manufactured with a heavy-duty, EVA-molded fabric, each piece features an expandable design and zippered pockets. The uprights have EZ-roll in-line skate wheels and inside retractable handles for easy transport. With its black, white and pink heart print, this set will look great no matter where your travels take you.",Yes,n/a,n/a,1,1,1,69,3,554,68,67.99,140,139.99,1.680068007,1.6799,2.400140014,2.3999,1,03-06-2013,02-09-2013,33,7,1,167.99,167.99,NA,NA,16,9,18,50,106,199,4.110552764,1.668341709,0,156,0.783919598,25,0.125628141,0.08040201,0.532663317,2.623115578,522,2.904522613,578,-0.281407035,-56,12,22,32,78,0,0,0,0,0,0,32,18,14,NA
1309444,B0014EAP5Q,40,14508275,02-09-2013,"Rockland Luggage, 4-pc. Luggage Set",239.99,0,0.300012501,167.99,167.99,Rockland luggage eliminates pre-vacation stress.,Yes,n/a,n/a,Rockland Luggage Four-Piece Luggage Set,99,0,0,99,99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $140.99 (59%),14508275,Rockland Fashion 4-pc. Expandable Luggage Set - Pink Kensington,99.99,0,0,0,99.99,"Be prepared for every travel need with this four-piece expandable luggage set from Rockland. Perfect for the traveler on the go, this set includes a 28-inch upright, a 24-inch upright, a 19-inch carry-on upright and a flight tote bag. Manufactured with a heavy-duty, EVA-molded fabric, each piece features an expandable design and zippered pockets. The uprights have EZ-roll in-line skate wheels and inside retractable handles for easy transport. With its eye-catching Pink Kensington design, this set will look great no matter where your travels take you.",No,n/a,n/a,1,1,0,48,3,556,68.99,68,140.99,140,1.696868687,1.680068007,2.424141414,2.400140014,1,03-06-2013,02-09-2013,33,7,1,167.99,167.99,1,1,16,9,18,50,106,199,4.110552764,1.668341709,0,156,0.783919598,25,0.125628141,0.08040201,0.532663317,2.623115578,522,2.904522613,578,-0.281407035,-56,12,22,32,78,0,0,0,0,0,0,32,18,14,NA
1309446,NA,40,14508277,02-09-2013,"Rockland Luggage, 4-pc. Luggage Set",239.99,0,0.300012501,167.99,167.99,Rockland luggage eliminates pre-vacation stress.,Yes,n/a,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14508277,Rockland Fashion 4-pc. Expandable Luggage Set - Heart1,99.99,0,0,0,99.99,"Be prepared for every travel need with this four-piece expandable luggage set from Rockland. Perfect for the traveler on the go, this set includes a 28-inch upright, a 24-inch upright, a 19-inch carry-on upright and a flight tote bag. Manufactured with a heavy-duty, EVA-molded fabric, each piece features an expandable design and zippered pockets. The uprights have EZ-roll in-line skate wheels and inside retractable handles for easy transport. With its bright, multicolored heart print, this set will look great no matter where your travels take you.",Yes,n/a,n/a,1,0,1,48,2,553,NA,68,NA,140,NA,1.680068007,NA,2.400140014,1,22-04-2013,02-09-2013,39,9,3,167.99,167.99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
1309447,B003EZSF3C,40,12333496,02-09-2013,"Rockland Luggage, 4-pc. Luggage Set",239.99,0,0.300012501,167.99,167.99,Rockland luggage eliminates pre-vacation stress. In pink/multi.,Yes,n/a,n/a,Rockland Luggage Dot 4 Piece Luggage Set,100.96,0,0,100.96,100.96,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $139.03 (58%),12333496,Rockland Escape 4-pc. Expandable Luggage Set - Pink Dot,99,0,0,0,99,The Rockland 4-piece luggage set has 3 wheeled uprights of different sizes and a small travel tote. They offer ample space to pack your clothes and other essentials for travel. The uprights have cross straps that securely hold clothes and other items in place. All 3 uprights have caster wheels for smooth mobility. Their handles lock in position for effortless pulling and retract for easy storage. All the pieces have self-repairing zippers. The fun pink color makes them easy to find on the luggage carousel.,No,n/a,n/a,1,1,0,63,3,511,67.03,68.99,139.03,140.99,1.663926307,1.696868687,2.377080032,2.424141414,1,22-04-2013,02-09-2013,39,9,1,167.99,167.99,0,0,2,2,2,4,15,25,4.12,2.48,0,19,0.76,4,0.16,0.08,0.6,3,75,3.36,84,-0.36,-9,4,6,6,11,0,0,0,0,0,0,12,7,5,NA
1309449,B0045WLD46,40,14508278,02-09-2013,"Rockland Luggage, 4-pc. Luggage Set",239.99,0,0.300012501,167.99,167.99,Rockland luggage eliminates pre-vacation stress.,Yes,n/a,n/a,Rockland Luggage 4 Piece Luggage Set,99,0,0,99,99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $140.99 (59%),14508278,Rockland Nairobi 4-pc Expandable Luggage Set - Brown Leaf,100,0,0,0,100,"Be prepared for every travel need with this four-piece expandable luggage set from Rockland. Perfect for the traveler on the go, this set includes a 28-inch upright, a 24-inch upright, a 19-inch carry-on upright and a flight tote bag. Manufactured with a heavy-duty, EVA-molded fabric, each piece features an expandable design and zippered pockets. The uprights have EZ-roll in-line skate wheels and inside retractable handles for easy transport. With its eye-catching Brown Leaf design, this set will look great no matter where your travels take you.",No,n/a,n/a,1,1,0,48,3,551,68.99,67.99,140.99,139.99,1.696868687,1.6799,2.424141414,2.3999,1,03-06-2013,02-09-2013,33,7,1,167.99,167.99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,13,0,1
1309450,B004A9F8Y0,40,13726148,02-09-2013,"Rockland Luggage, 4-pc. Luggage Set",239.99,0,0.300012501,167.99,167.99,Rockland luggage eliminates pre-vacation stress. In pink/multi.,Yes,n/a,n/a,Rockland Luggage 4 Piece Luggage Set,99,0,0,99,99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $140.99 (59%),13726148,Rockland Nairobi 4-pc Expandable Luggage Set - Pink Bandana,99,0,0,0,99,"Impress your fellow passengers at the luggage carousel with this set of pink bandana-patterned luggage. The set is made of rugged 600-denier polyester, and it includes three wheeled cases and a matching travel tote, so you can be prepared for a trip of any length.",Yes,n/a,n/a,1,1,1,63,3,264,68.99,68.99,140.99,140.99,1.696868687,1.696868687,2.424141414,2.424141414,1,22-04-2013,02-09-2013,39,9,1,167.99,167.99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,13,0,1
