UgamID	Category_Path	Retailer	Division	Category	Department	Class	Subclass	Product_URL	Brand	Product_Name	Unique_Product_Identifier_Mainproduct	Unique_Product_Identifier_Variant	Final_Price_after_Discount	Extraction_Date	Review:Link	Review:Header	Review:Creation_Date	Review:From	Review:By	Review:Helpful_Votes	Review:Total_Votes	Review:Rating_Score	Review:Rating_Scale	Review:Reviewers_Badges	Review_Text	Review:Count_Of_Comments	Review:Verified_Purchase	Reviewer_Age	Reviewer_Gender	Review_Count	Product_reviews
LGKR0080	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1309407/rockland-2-pc-luggage-set.jsp	n/a	n/a	1309407	1309407	n/a	2013-12-02 18:47:31	http://reviews.kohls.com/9025/1309407/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0077	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1309395/rockland-2-pc-luggage-set.jsp?searchTerm=675478102305	Rockland	Rockland Luggage, 2-pc. Luggage Set	1309395	1309395	59.99	2013-12-02 18:47:31	http://reviews.kohls.com/9025/1309395/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0088	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1309441/rockland-4-pc-luggage-set.jsp	Rockland	Rockland Luggage, 4-pc. Luggage Set	1309441	1309441	167.99	2013-12-02 18:47:45	http://reviews.kohls.com/9025/1309441/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0086	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1309438/rockland-4-pc-luggage-set.jsp	n/a	n/a	1309438	1309438	n/a	2013-12-02 18:47:45	http://reviews.kohls.com/9025/1309438/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0087	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1309440/rockland-4-pc-luggage-set.jsp	Rockland	Rockland Luggage, 4-pc. Luggage Set	1309440	1309440	167.99	2013-12-02 18:47:45	http://reviews.kohls.com/9025/1309440/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0085	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1309436/rockland-4-pc-luggage-set.jsp	n/a	n/a	1309436	1309436	n/a	2013-12-02 18:47:45	http://reviews.kohls.com/9025/1309436/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0096	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1309454/rockland-4-pc-luggage-set.jsp?searchTerm=675478109168	n/a	n/a	1309454	1309454	n/a	2013-12-02 18:47:57	http://reviews.kohls.com/9025/1309454/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0094	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1309449/rockland-luggage-4-pc-luggage-set.jsp?pfx=pfx_shopcompare&cid=shopping7&mr:referralID=f57550cb-c46d-11e2-9389-001b2166c62d	Rockland	Rockland Luggage, 4-pc. Luggage Set	1309449	1309449	167.99	2013-12-02 18:47:57	http://reviews.kohls.com/9025/1309449/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0095	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1309450/rockland-4-pc-luggage-set.jsp?searchTerm=675478108116	Rockland	Rockland Luggage, 4-pc. Luggage Set	1309450	1309450	167.99	2013-12-02 18:47:57	http://reviews.kohls.com/9025/1309450/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0102	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1309466/rockland-leopard-5-pc-luggage-set.jsp	Rockland	Rockland Luggage, Leopard 5-pc. Luggage Set	1309466	1309466	230.99	2013-12-02 18:48:10	http://reviews.kohls.com/9025/1309466/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0093	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1309447/rockland-4-pc-luggage-set.jsp	n/a	n/a	1309447	1309447	n/a	2013-12-02 18:47:57	http://reviews.kohls.com/9025/1309447/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0104	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1309603/rockland-3-pc-spinner-luggage-set.jsp?pfx=pfx_shopcompare&src=k186085&clickid=0004dd760dd72a330a4278239b00282d	Rockland	Rockland Luggage, 3-pc. Spinner Luggage Set	1309603	1309603	263.99	2013-12-02 18:48:10	http://reviews.kohls.com/9025/1309603/reviews.htm?format=embedded	Not good quality	03/17/2013	yorktown	dd1216	0	0	1	5	n/a	The first time we used this luggage the zipper broke. Looks nice but if the zipper breaks on the first time and it wasn't even full it not goodd quality.	n/a	n/a	45-54	n/a	1	1
LGKR0103	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1309599/rockland-3-pc-hardside-spinner-luggage-set.jsp	Rockland	Rockland Luggage, 3-pc. Hardside Spinner Luggage Set	1309599	1309599	311.99	2013-12-02 18:48:10	http://reviews.kohls.com/9025/1309599/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0101	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1309465/rockland-4-pc-luggage-set.jsp	n/a	n/a	1309465	1309465	n/a	2013-12-02 18:48:10	http://reviews.kohls.com/9025/1309465/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0109	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1309665/rockland-wheeled-duffel-bag.jsp	Rockland	Rockland Luggage, Wheeled Duffel Bag	1309665	1309665	41.99	2013-12-02 18:48:25	http://reviews.kohls.com/9025/1309665/reviews.htm?format=embedded	Strong Chemical Smell - Returned to Store	03/07/2013	Michigan	KohlsShopperInMichigan	0	0	1	5	n/a	These were the exact size/style rolling duffle bags that I was looking for but they smelled like chemicals. I took them out of the packaging and had to put them in a spare room w/ the door closed. They smelled up the whole house. I gave them about a month to "air out", but the smell was as strong as ever. I couldn't imagine putting my clothes in them for a trip. They were returned.	n/a	n/a	45-54	n/a	1	1
LGKR0111	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1309672/rockland-giraffe-wheeled-duffel-bag.jsp	Rockland	Rockland Luggage, Giraffe Wheeled Duffel Bag	1309672	1309672	41.99	2013-12-02 18:48:25	http://reviews.kohls.com/9025/1309672/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0110	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1309668/rockland-zebra-wheeled-duffel-bag.jsp	Rockland	Rockland Luggage, Zebra Wheeled Duffel Bag	1309668	1309668	41.99	2013-12-02 18:48:25	http://reviews.kohls.com/9025/1309668/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0108	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1309651/rockland-4-pc-luggage-set.jsp	Rockland	Rockland Luggage, 4-pc. Luggage Set	1309651	1309651	164.99	2013-12-02 18:48:25	http://reviews.kohls.com/9025/1309651/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0119	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1309699/rockland-paisley-and-floral-wheeled-duffel-bag.jsp?pfx=pfx_shopcompare&cid=shopping7&mr:referralID=36c620f5-c469-11e2-a969-001b2166c2c0	Rockland	Rockland Luggage, Paisley & Floral Wheeled Duffel Bag	1309699	1309699	41.99	2013-12-02 18:48:42	http://reviews.kohls.com/9025/1309699/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0117	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1309697/rockland-leopard-wheeled-duffel-bag.jsp	Rockland	Rockland Luggage, Leopard Wheeled Duffel Bag	1309697	1309697	41.99	2013-12-02 18:48:42	http://reviews.kohls.com/9025/1309697/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0118	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1309697/rockland-leopard-wheeled-duffel-bag.jsp?pfx=pfx_shopcompare&cid=shopping7&mr:referralID=072a5443-c468-11e2-a969-001b2166c2c0	Rockland	Rockland Luggage, Leopard Wheeled Duffel Bag	1309697	1309697	41.99	2013-12-02 18:48:42	http://reviews.kohls.com/9025/1309697/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0116	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1309696/rockland-peace-wheeled-duffel-bag.jsp	n/a	n/a	1309696	1309696	n/a	2013-12-02 18:48:42	http://reviews.kohls.com/9025/1309696/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0125	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1309715/rockland-pearl-wheeled-duffel-bag.jsp?searchTerm=Rockland%20Rolling%20Duffle%20Bag%20-%20Purple%20Pearl%2022	Rockland	Rockland Luggage, Pearl Wheeled Duffel Bag	1309715	1309715	41.99	2013-12-02 18:49:00	http://reviews.kohls.com/9025/1309715/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0127	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1309723/rockland-skull-wheeled-duffel-bag.jsp	Rockland	Rockland Luggage, Skull Wheeled Duffel Bag	1309723	1309723	41.99	2013-12-02 18:49:00	http://reviews.kohls.com/9025/1309723/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0126	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1309721/rockland-floral-butterflies-wheeled-duffel-bag.jsp?searchTerm=Rockland%20Rolling%20Duffle%20Bag%20-%20Garden%2022	n/a	n/a	1309721	1309721	n/a	2013-12-02 18:49:00	http://reviews.kohls.com/9025/1309721/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0124	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1309709/rockland-heart-wheeled-duffel-bag.jsp	Rockland	Rockland Luggage, Heart Wheeled Duffel Bag	1309709	1309709	41.99	2013-12-02 18:49:00	http://reviews.kohls.com/9025/1309709/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0135	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1309826/rockland-luca-vergani-giraffe-2-pc-cosmetic-bag-set.jsp?searchTerm=Rockland%20Luca%20Vergani%20Giraffe%202-pc.%20Cosmetic%20Bag%20Set	Rockland	Rockland Luca Vergani Giraffe 2-pc. Cosmetic Bag Set	1309826	1309826	45.00	2013-12-02 18:49:11	http://reviews.kohls.com/9025/1309826/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0134	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1309813/rockland-wheeled-duffel-bag.jsp	Rockland	Rockland Luggage, Wheeled Duffel Bag	1309813	1309813	64.99	2013-12-02 18:49:11	http://reviews.kohls.com/9025/1309813/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0133	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1309812/rockland-wheeled-duffel-bag.jsp	Rockland	Rockland Luggage, Wheeled Duffel Bag	1309812	1309812	64.99	2013-12-02 18:49:11	http://reviews.kohls.com/9025/1309812/reviews.htm?format=embedded	n/a	04/04/2013	n/a	falltree	0	0	5	5	n/a	n/a	n/a	n/a	55-65	n/a	1	1
LGKR0132	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1309811/rockland-wheeled-duffel-bag.jsp	Rockland	Rockland Luggage, Wheeled Duffel Bag	1309811	1309811	53.99	2013-12-02 18:49:11	http://reviews.kohls.com/9025/1309811/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0142	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1309893/rockland-pink-polka-dot-duffel-bag.jsp	Rockland	Rockland Pink Polka-Dot Duffel Bag	1309893	1309893	23.99	2013-12-02 18:49:23	http://reviews.kohls.com/9025/1309893/reviews.htm?format=embedded	n/a	03/06/2013	Sudbury	Bema	0	0	2	5	n/a	I like the size of the bag and the different compartments...BUT The bag tore around the zipper as the fabric was not caught in the sewing.I mended it by hand but fear that it will not hold.	n/a	n/a	Over 65	n/a	1	1
LGKR0140	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1309880/rockland-black-polka-dot-duffel-bag.jsp?pfx=pfx_shopcompare&cid=shopping7&mr:referralID=f4d1b4d3-c467-11e2-a969-001b2166c2c0	Rockland	Rockland Black Polka-Dot Duffel Bag	1309880	1309880	23.99	2013-12-02 18:49:23	http://reviews.kohls.com/9025/1309880/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0141	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1309890/rockland-giraffe-duffel-bag.jsp?pfx=pfx_shopcompare&cid=shopping7&mr:referralID=f4d1b51c-c467-11e2-a969-001b2166c2c0	Rockland	Rockland Giraffe Duffel Bag	1309890	1309890	23.99	2013-12-02 18:49:23	http://reviews.kohls.com/9025/1309890/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0207	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1309891/rockland-peace-duffel-bag.jsp	Rockland	Rockland Peace Duffel Bag	1309891	1309891	23.99	2013-12-02 18:49:23	http://reviews.kohls.com/9025/1309891/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0149	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1309983/rockland-polo-equipment-3-pc-expandable-spinner-luggage-set.jsp	Rockland	Rockland Luggage, 3-pc. Polo Equipment Expandable Spinner Luggage Set	1309983	1309983	239.99	2013-12-02 18:49:39	http://reviews.kohls.com/9025/1309983/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0148	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1309980/rockland-3-pc-wheeled-luggage-set.jsp?searchTerm=675478165010	n/a	n/a	1309980	1309980	n/a	2013-12-02 18:49:39	http://reviews.kohls.com/9025/1309980/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0150	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1309984/rockland-polo-equipment-3-pc-expandable-spinner-luggage-set.jsp	n/a	n/a	1309984	1309984	n/a	2013-12-02 18:49:39	http://reviews.kohls.com/9025/1309984/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0147	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1309957/rockland-luggage-3-pc-wheeled-luggage-set.jsp?searchTerm=675478165133	Rockland	Rockland Luggage, 3-pc. Wheeled Luggage Set	1309957	1309957	143.99	2013-12-02 18:49:39	http://reviews.kohls.com/9025/1309957/reviews.htm?format=embedded	Adorable	05/06/2013	Taneyville	teri645	0	0	5	5	n/a	Haven't traveled with it yet, but love the look even more in person. Will be easy to find on luggage terminals. Sizes seem like they'll meet any airline size requirements. Not huge, but I always overpack so maybe this will help me take less extraneous stuff.	n/a	n/a	55-65	n/a	1	1
LGKR0155	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-392649/belle-hop-comfort-neck-pillow.jsp	Belle Hop	Belle Hop Comfort Neck Pillow	392649	392649	13.59	2013-12-02 18:49:47	http://reviews.kohls.com/9025/392649/reviews.htm?format=embedded	n/a	01/15/2012	n/a	floridateacher	0	0	4	5	n/a	n/a	n/a	n/a	55-65	n/a	1	1
LGKR0154	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-392620/lewis-n-clark-comfort-neck-pillow.jsp	Lewis N. Clark	Lewis N. Clark Comfort Neck Pillow	392620	392620	13.59	2013-12-02 18:49:47	http://reviews.kohls.com/9025/392620/reviews.htm?format=embedded	Great product.	11/25/2012	Danbury	LakeLadyWisconsin	0	0	4	5	n/a	Soft and flexible, with enough support so my husband actually uses it to sleep better at night!	n/a	n/a	55-65	n/a	1	10
LGKR0210	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1426000/nintendo-mario-kart-7-lenticular-backpack-kids.jsp	n/a	n/a	1426000	1426000	n/a	2013-12-02 18:49:47	http://reviews.kohls.com/9025/1426000/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0154	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-392620/lewis-n-clark-comfort-neck-pillow.jsp	Lewis N. Clark	Lewis N. Clark Comfort Neck Pillow	392620	392620	13.59	2013-12-02 18:49:47	http://reviews.kohls.com/9025/392620/reviews.htm?format=embedded	My husband loves it!	02/26/2013	Yuma	jckemm	0	0	5	5	n/a	My husband falls asleep on the recliner (big surprize!) and would wake up with a neck ache. This pillow was the perfect answer to his problem!	n/a	n/a	55-65	n/a	1	10
LGKR0154	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-392620/lewis-n-clark-comfort-neck-pillow.jsp	Lewis N. Clark	Lewis N. Clark Comfort Neck Pillow	392620	392620	13.59	2013-12-02 18:49:47	http://reviews.kohls.com/9025/392620/reviews.htm?format=embedded	I trust Kohl's and what they have to offer.	04/07/2013	n/a	Happtman	0	0	4	5	n/a	I at times get a stiff neck. It makes it very hard to sleep with this pain in my neck. My wife went online at Kohl's and bought me a dark red pillow the U shape kind and I have to tell you that darn pillow works. It place it under my neck and it supported my neck very well enough for me to sleep. I would say if you have pain in your neck buy one from online Kohl's if don't work you can always send it back. I have the pillow for a month and I do sleep better.	n/a	n/a	n/a	n/a	1	10
LGKR0154	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-392620/lewis-n-clark-comfort-neck-pillow.jsp	Lewis N. Clark	Lewis N. Clark Comfort Neck Pillow	392620	392620	13.59	2013-12-02 18:49:47	http://reviews.kohls.com/9025/392620/reviews.htm?format=embedded	Comfortable	03/26/2013	gold canyon	ROSE51	0	0	5	5	n/a	It helps my neck when sitting up to sleep on the couch.	n/a	n/a	45-54	n/a	1	10
LGKR0154	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-392620/lewis-n-clark-comfort-neck-pillow.jsp	Lewis N. Clark	Lewis N. Clark Comfort Neck Pillow	392620	392620	13.59	2013-12-02 18:49:47	http://reviews.kohls.com/9025/392620/reviews.htm?format=embedded	n/a	08/27/2012	Santa Ana	cupcake6	0	0	5	5	n/a	Just great, did the job that I wanted. Great price,shipping fast. Thank you.	n/a	n/a	Over 65	n/a	1	10
LGKR0154	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-392620/lewis-n-clark-comfort-neck-pillow.jsp	Lewis N. Clark	Lewis N. Clark Comfort Neck Pillow	392620	392620	13.59	2013-12-02 18:49:47	http://reviews.kohls.com/9025/392620/reviews.htm?format=embedded	Very Comfortable	02/13/2012	Clermont, FL	PurplePlague	0	0	5	5	n/a	I was very happy with this pillow. It has just the right amount of firmness to it and the pillow cover is very soft against your skin. The price is awesome for the quality pillow you get.	n/a	n/a	25-34	n/a	1	10
LGKR0154	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-392620/lewis-n-clark-comfort-neck-pillow.jsp	Lewis N. Clark	Lewis N. Clark Comfort Neck Pillow	392620	392620	13.59	2013-12-02 18:49:47	http://reviews.kohls.com/9025/392620/reviews.htm?format=embedded	Great support for the neck	02/17/2012	Central NJ	ShopperInJersey	1	1	5	5	n/a	I've had numerous neck surgeries and this neck pillow is perfect for that support I need when my neck hurts. I even sleep with it to give me that extra support and a precaution that I don't let my neck droop while sleeping.	n/a	n/a	55-65	n/a	1	10
LGKR0209	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1425979/teenage-mutant-ninja-turtles-shell-backpack-kids.jsp	n/a	n/a	1425979	1425979	n/a	2013-12-02 18:49:47	http://reviews.kohls.com/9025/1425979/reviews.htm?format=embedded	Great looking book bag.	07/18/2013	Dillwyn	Dillwyn	0	0	5	5	n/a	The little boy I bought this book bag for just loved it. It has a cook pocket shaped like a turtle's back.	n/a	n/a	45-54	n/a	1	1
LGKR0154	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-392620/lewis-n-clark-comfort-neck-pillow.jsp	Lewis N. Clark	Lewis N. Clark Comfort Neck Pillow	392620	392620	13.59	2013-12-02 18:49:47	http://reviews.kohls.com/9025/392620/reviews.htm?format=embedded	n/a	09/19/2012	n/a	physcialtherapy	0	0	4	5	n/a	I bought this product for an elderly lady b/c she falls asleep in her chair and her head bobs. This helps control her neck from moving when she sleeps thus decreasing her neck pain. It works well	n/a	n/a	n/a	n/a	1	10
LGKR0154	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-392620/lewis-n-clark-comfort-neck-pillow.jsp	Lewis N. Clark	Lewis N. Clark Comfort Neck Pillow	392620	392620	13.59	2013-12-02 18:49:47	http://reviews.kohls.com/9025/392620/reviews.htm?format=embedded	Love it!	12/14/2011	Wisconsin	BeinDC	0	0	5	5	n/a	I've owned many neck pillows and this one is my favorite! The fleecy fabric covers the entire pillow so there is no cold side. The filling seems to be a thick, supportive foam instead of beads so you don't just "sink in". It retains its shape and is substantial enough to replace a conventional pillow. I liked it so much I bought a second for keeping at the cabin!	n/a	n/a	35-44	n/a	1	10
LGKR0154	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-392620/lewis-n-clark-comfort-neck-pillow.jsp	Lewis N. Clark	Lewis N. Clark Comfort Neck Pillow	392620	392620	13.59	2013-12-02 18:49:47	http://reviews.kohls.com/9025/392620/reviews.htm?format=embedded	Great neck pillow	05/11/2011	n/a	ChicagoJax	0	0	5	5	n/a	We just got back from a trip to China and these saved us on the 13 hour plane ride. They are just as described, soft almost fleece material. Would definitely recommend if that's what you're looking for!	n/a	n/a	n/a	n/a	1	10
LGKR0162	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-489585/mcklein-halsted-leather-laptop-case.jsp	McKlein	McKlein Halsted Leather Laptop Case	489585	489585	199.99	2013-12-02 18:50:02	http://reviews.kohls.com/9025/489585/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0163	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-489589/mcklein-damen-wheeled-leather-laptop-case.jsp	McKlein	McKlein Damen Wheeled Leather Laptop Case	489589	489589	309.99	2013-12-02 18:50:02	http://reviews.kohls.com/9025/489589/reviews.htm?format=embedded	So far, so good. Waiting to see how it holds up	04/15/2011	Schaumburg	ggerson	0	0	4	5	n/a	I took it on the a plane trip last week. It was a bit bulky, zippers are not always cooperative. Did not fit under the seat well.	n/a	n/a	55-65	n/a	1	1
LGKR0161	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-489567/mcklein-pearson-expandable-laptop-briefcase.jsp	McKlein	McKlein Pearson Expandable Laptop Briefcase	489567	489567	184.99	2013-12-02 18:50:02	http://reviews.kohls.com/9025/489567/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0160	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-489560/mcklein-walton-expandable-laptop-case.jsp	McKlein	McKlein Walton Expandable Laptop Case	489560	489560	194.99	2013-12-02 18:50:02	http://reviews.kohls.com/9025/489560/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0211	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-489981/mcklein-willowbrook-detachable-wheeled-briefcase.jsp?skuId=845524892514529&search=845524892514529&_requestid=3117548	McKlein	McKlein Willowbrook Detachable-Wheeled Briefcase	489981	489981	284.99	2013-12-02 18:50:21	http://reviews.kohls.com/9025/489981/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
